,IrIa_CC,Intra,Inter,L_CC,S_CC,f_I,f_II,f_III,f_IV,f_V,S_Dist,S_Ang,S_Ang/Dist,L_Seq_Len,L_Dist/Seq_Len,L_Ang,L_Ang*Dist,y
0,11.0,0.0,2.2,2.2,0.0,-0.2784,0.25,0.2794,0.3214,0.04760000000000002,2.0885412216186525,135.17776489257812,1.2943466954496476,9,1.770459493001302,85.1087875366211,15.068166083204169,1
1,1.0,2.6666666666666665,2.8333333333333335,5.5,0.0,-0.17599999999999996,0.13883333333333334,-0.04600000000000004,0.022166666666666668,0.026666666666666682,1.7607844670613606,105.20977020263672,0.9957665130273664,9,1.770459493001302,85.1087875366211,15.068166083204169,1
2,0.2786885245901639,8.571428571428571,2.4285714285714284,10.857142857142858,0.14285714285714285,-0.2057142857142857,0.355,0.15057142857142855,0.1682857142857143,0.3177142857142857,2.2296506336757114,80.84140014648438,0.5179300907035187,9,1.770459493001302,85.1087875366211,15.068166083204169,1
3,0.27692307692307694,8.0,2.25,10.125,0.125,-0.25387499999999996,0.14787499999999998,0.04012499999999998,0.3435,0.25975000000000004,2.1904237270355225,80.66197204589844,0.46028405491725,9,1.770459493001302,85.1087875366211,15.068166083204169,1
4,0.27692307692307694,7.111111111111111,2.0,9.0,0.1111111111111111,-0.2292222222222222,0.16766666666666666,0.28155555555555556,0.40622222222222226,0.37677777777777777,1.770459493001302,85.1087875366211,0.5340951626864953,9,1.770459493001302,85.1087875366211,15.068166083204169,1
5,0.27692307692307694,8.0,2.25,10.125,0.125,-0.282875,0.08487499999999998,-0.07037499999999997,0.5617500000000001,0.234875,1.797873616218567,85.62506103515625,0.595280359664829,9,1.770459493001302,85.1087875366211,15.068166083204169,1
6,0.26153846153846155,9.142857142857142,2.4285714285714284,11.428571428571429,0.14285714285714285,-0.1777142857142857,0.238,0.13457142857142854,0.46114285714285713,0.39871428571428574,2.2128478458949496,135.37533569335938,0.8739003577345583,9,1.770459493001302,85.1087875366211,15.068166083204169,1
7,0.16923076923076924,10.666666666666666,1.8333333333333333,12.333333333333334,0.16666666666666666,-0.3823333333333334,0.2273333333333333,0.7663333333333333,0.5811666666666666,1.0054999999999998,2.5520588556925454,139.28607177734375,0.9095726491585747,9,1.770459493001302,85.1087875366211,15.068166083204169,1
8,0.13846153846153847,12.8,1.8,14.4,0.2,-0.382,-0.05760000000000002,0.6536,0.48840000000000006,0.7938000000000001,2.591699981689453,100.59620666503906,0.7762352511725272,9,1.770459493001302,85.1087875366211,15.068166083204169,1
9,0.0,0.0,0.0,0.0,0.0,0.47739999999999994,0.08099999999999999,-0.028999999999999915,0.031199999999999985,0.7849999999999999,2.4932769775390624,151.4926300048828,1.2151115199338915,31,1.0810996024839339,132.70960998535156,14.347230660096148,0
10,0.0,0.0,0.0,0.0,0.0,0.624,-0.17466666666666666,0.2220000000000001,0.044833333333333315,0.5146666666666665,2.2635504404703775,131.8658905029297,0.9708655002811017,32,1.0025123357772827,107.79134368896484,10.8062151738196,0
