,Inter/Intra_CC,Intra_CC,Inter_CC,Long_CC,Short_CC,f_I,f_II,f_III,f_IV,f_V,Dist,Angle,Seq_Len,Chain_Dist/Seq_Len,Chain_Angle,Lip_Flag
0,21.0,0.0,1.1666666666666667,0.9444444444444444,0.2222222222222222,0.45927777777777773,0.011277777777777795,-1.0262222222222217,0.09800000000000002,0.07250000000000001,1.3175731235080295,69.70449829101562,22,1.0443477630615234,76.91427612304688,0
1,28.0,0.0,2.3333333333333335,2.0,0.3333333333333333,0.34658333333333324,-0.15049999999999997,-0.08841666666666655,0.09625000000000002,0.48391666666666655,1.7172834078470867,142.86798095703125,22,1.0443477630615234,76.91427612304688,1
2,15.0,0.0,1.0,0.8666666666666667,0.13333333333333333,0.5412,0.21833333333333335,-1.3145999999999995,0.11866666666666668,-0.042866666666666636,1.5926615397135417,93.59269714355469,22,1.0443477630615234,76.91427612304688,0
3,28.0,0.0,2.0,1.7142857142857142,0.2857142857142857,0.33614285714285713,-0.02378571428571429,-0.19542857142857134,0.12121428571428572,0.4298571428571428,1.535444668361119,148.02996826171875,22,1.0443477630615234,76.91427612304688,1
4,12.0,0.0,0.9230769230769231,0.7692307692307693,0.15384615384615385,0.4577692307692308,0.3271538461538462,-1.429153846153846,0.27161538461538465,-0.1702307692307692,1.7837743025559645,111.00665283203125,22,1.0443477630615234,76.91427612304688,0
5,24.0,0.0,2.4,2.1,0.3,0.44189999999999985,-0.35309999999999997,0.14860000000000007,-0.04229999999999999,0.7141,1.5764989852905273,111.90934753417969,22,1.0443477630615234,76.91427612304688,0
6,28.0,0.0,1.4736842105263157,1.263157894736842,0.21052631578947367,0.4711578947368421,-0.08442105263157895,-0.3895789473684211,0.14747368421052628,0.38963157894736833,1.0137290954589844,74.71333312988281,22,1.0443477630615234,76.91427612304688,1
7,28.0,0.0,1.75,1.5,0.25,0.5229999999999999,-0.0909375,-0.10437500000000002,0.07143749999999999,0.582125,1.2197142839431763,98.7471694946289,22,1.0443477630615234,76.91427612304688,1
8,4.0,0.0,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.4219090909090909,0.26445454545454544,-1.3928181818181817,0.22009090909090911,-0.22390909090909084,1.8781675858931108,138.87167358398438,22,1.0443477630615234,76.91427612304688,0
9,28.0,0.0,1.5555555555555556,1.3333333333333333,0.2222222222222222,0.5539444444444445,-0.03427777777777771,-0.3276111111111112,0.08533333333333333,0.46194444444444444,1.0937619739108615,75.35343933105469,22,1.0443477630615234,76.91427612304688,1
10,0.2079207920792079,5.2631578947368425,1.105263157894737,5.7894736842105265,0.5789473684210527,-0.31031578947368416,0.2729473684210526,0.3850526315789473,0.27389473684210525,0.5717368421052631,0.5078931105764288,10.909863471984863,93,0.7250799363659274,132.6157684326172,0
